edge_id,geometry_wkt
222788,"LINESTRING (704739.08072 7064162.81601, 704739.850072 7064165.758585)"
222818,"LINESTRING (688881.812483 7064476.908791, 688873.484751 7064472.980485)"
222848,"LINESTRING (705941.345676 7061684.34323, 705959.675653 7061741.46091)"
222877,"LINESTRING (708001.861037 7066505.5, 707993.091208 7066480.71434)"
222907,"LINESTRING (707540.057891 7066668.496597, 707534.599073 7066664.499674)"
222937,"LINESTRING (707539.431763 7066817.825831, 707539.708049 7066822.885601)"
222966,"LINESTRING (707469.495331 7066876.605945, 707464.932983 7066879.820481)"
222996,"LINESTRING (707859.853712 7066055.71742, 707866.384186 7066088.188892)"
223026,"LINESTRING (707882.25342 7066234.65389, 707874.686959 7066244.349615)"
223055,"LINESTRING (707749.249725 7066427.191804, 707747.003717 7066428.771137)"
223085,"LINESTRING (707679.067922 7066468.784613, 707676.590993 7066473.606561)"
223115,"LINESTRING (707606.941363 7066587.871102, 707578.484007 7066606.064049)"
223144,"LINESTRING (701133.781278 7048662.342261, 701130.544587 7048656.069017)"
223174,"LINESTRING (705114.401154 7057654.391921, 705116.938524 7057655.085086)"
223204,"LINESTRING (703384.607758 7064836.805558, 703385.816044 7064829.150539)"
223233,"LINESTRING (703383.776065 7064736.968325, 703385.492455 7064732.132986)"
223263,"LINESTRING (703505.75349 7064596.732924, 703514.671773 7064601.942635)"
223293,"LINESTRING (703415.12737 7064715.112251, 703415.981565 7064719.269383)"
223323,"LINESTRING (703342.474877 7064679.553301, 703339.518599 7064673.912812)"
223352,"LINESTRING (703245.964092 7064563.835858, 703204.494633 7064535.874679)"
223382,"LINESTRING (703171.466145 7064543.288694, 703168.483 7064547.142722)"
223412,"LINESTRING (703303.315472 7064459.062999, 703292.848509 7064449.718415)"
223441,"LINESTRING (701963.297489 7063377.502174, 701959.592896 7063379.306125)"
223471,"LINESTRING (701702.212288 7063663.215129, 701735.358145 7063630.340657)"
223501,"LINESTRING (702299.921223 7063526.730999, 702255.325363 7063493.571933)"
223530,"LINESTRING (701974.422828 7063239.092497, 701985.949648 7063248.089387)"
223560,"LINESTRING (702006.016236 7063340.086244, 702002.66579 7063341.678566)"
223590,"LINESTRING (702146.042416 7063292.276825, 702150.348206 7063292.846799)"
223619,"LINESTRING (702557.083306 7062933.473413, 702560.353592 7062937.675993)"
223649,"LINESTRING (702604.7586 7062990.873108, 702608.170277 7062995.488094)"
223679,"LINESTRING (701302.063543 7063327.675882, 701298.359746 7063326.828113)"
223708,"LINESTRING (701535.135302 7063289.356742, 701542.564033 7063291.364618)"
223738,"LINESTRING (701654.538732 7063324.738021, 701660.140843 7063324.461093)"
223768,"LINESTRING (701744.273046 7063384.160258, 701745.765742 7063389.398181)"
223798,"LINESTRING (701851.11064 7063416.109666, 701855.125618 7063417.827101)"
223827,"LINESTRING (702659.363975 7062785.981856, 702664.521722 7062797.90779)"
223857,"LINESTRING (702592.636263 7062785.493645, 702595.547585 7062784.948967)"
223887,"LINESTRING (702622.394489 7062733.801987, 702624.064697 7062736.722349)"
223916,"LINESTRING (702686.602148 7062879.934111, 702692.284248 7062920.510161)"
223946,"LINESTRING (702791.762668 7062718.706616, 702782.234395 7062722.056039)"
223976,"LINESTRING (702697.005387 7062926.808489, 702699.647174 7062926.943485)"
224005,"LINESTRING (702809.330895 7062939.455894, 702810.038644 7062940.492591)"
224035,"LINESTRING (703325.665576 7062834.266312, 703325.017858 7062839.614781)"
224065,"LINESTRING (703560.314235 7062375.736806, 703609.856028 7062419.027164)"
224094,"LINESTRING (703552.712591 7062723.216714, 703448.922278 7062659.968533)"
224124,"LINESTRING (703088.974399 7062444.211306, 703084.796639 7062441.668308)"
224154,"LINESTRING (703172.483049 7062862.938559, 703174.021552 7062860.231574)"
224183,"LINESTRING (703355.749365 7062687.614399, 703354.485587 7062692.617038)"
224213,"LINESTRING (703535.283332 7062944.247053, 703538.51256 7062945.006851)"
224243,"LINESTRING (703210.646366 7062280.895661, 703212.047868 7062282.70169)"
224272,"LINESTRING (703208.183947 7062177.472767, 703203.801292 7062173.748377)"
224302,"LINESTRING (703356.393692 7062074.182972, 703369.132934 7062093.424025)"
224332,"LINESTRING (702526.313367 7062531.67194, 702525.38612 7062530.222879)"
224362,"LINESTRING (702514.431095 7062539.946131, 702515.726845 7062541.005337)"
224391,"LINESTRING (703031.894103 7062318.794787, 703063.695241 7062338.50245)"
224421,"LINESTRING (702998.977794 7062225.105946, 703031.671961 7062245.092465)"
224451,"LINESTRING (702606.291139 7062559.522567, 702611.193968 7062556.805863)"
224480,"LINESTRING (703201.157612 7062683.74616, 703204.821246 7062680.761821)"
224510,"LINESTRING (702741.043292 7062382.540791, 702749.027811 7062393.855239)"
224540,"LINESTRING (703321.102269 7062396.216047, 703326.129439 7062387.727779)"
224569,"LINESTRING (703182.160527 7062709.376339, 703186.108938 7062703.784587)"
224599,"LINESTRING (703249.760172 7062636.960685, 703248.698474 7062635.645145)"
224629,"LINESTRING (703046.89656 7062618.526718, 703047.629472 7062612.375954)"
224658,"LINESTRING (703060.400109 7062535.103405, 703063.647124 7062529.800924)"
224688,"LINESTRING (703267.4302 7062374.087116, 703270.588438 7062375.738182)"
224718,"LINESTRING (702708.714314 7062339.322179, 702718.306897 7062350.648499)"
224747,"LINESTRING (703163.071551 7062709.933826, 703171.695192 7062716.000734)"
224777,"LINESTRING (703336.274106 7063038.710556, 703337.661406 7063040.193466)"
224807,"LINESTRING (703171.695192 7062716.000734, 703176.191372 7062718.666564)"
224837,"LINESTRING (702614.460777 7062493.067149, 702625.826724 7062528.976497)"
224866,"LINESTRING (700921.019599 7062080.428105, 700963.473053 7062119.64865)"
224896,"LINESTRING (701181.826614 7062165.467368, 701182.441452 7062172.287225)"
224926,"LINESTRING (700948.787925 7062248.140075, 700954.050326 7062252.208295)"
224955,"LINESTRING (709131.883444 7057096.164978, 709147.666692 7057035.017842)"
224985,"LINESTRING (694356.756646 7049969.86709, 694368.874094 7049884.298897)"
225015,"LINESTRING (694204.378841 7050393.536797, 694203.175723 7050390.195555)"
225044,"LINESTRING (706090.774851 7061742.772163, 706183.530867 7061702.234369)"
225074,"LINESTRING (694439.564116 7050610.003435, 694441.247389 7050610.982231)"
225104,"LINESTRING (694568.451127 7050671.534995, 694573.075303 7050667.530659)"
225133,"LINESTRING (709751.937344 7063352.430402, 709752.904337 7063354.304202)"
225163,"LINESTRING (710235.256509 7063177.360144, 710218.379186 7063169.562254)"
225193,"LINESTRING (710175.685388 7063080.536961, 710176.787057 7063082.299638)"
225222,"LINESTRING (709928.027348 7063094.08806, 709931.211959 7063099.498311)"
225252,"LINESTRING (710031.684485 7063541.719273, 710031.231104 7063529.950856)"
225282,"LINESTRING (710086.221985 7063235.804551, 710055.766619 7063177.435689)"
225311,"LINESTRING (710238.850038 7063175.862348, 710235.256509 7063177.360144)"
225341,"LINESTRING (709910.456774 7063481.082732, 709915.004946 7063480.23274)"
225371,"LINESTRING (710112.443763 7062979.584815, 710135.806027 7063016.66805)"
225401,"LINESTRING (709811.814529 7062639.46364, 709807.639851 7062636.982477)"
225430,"LINESTRING (710286.793932 7062608.179419, 710297.019206 7062551.979666)"
225460,"LINESTRING (710049.518673 7062322.744317, 709983.937959 7062355.421858)"
225490,"LINESTRING (710294.767844 7062420.53901, 710304.513988 7062440.080195)"
225519,"LINESTRING (710235.783243 7062367.065034, 710237.350434 7062366.109571)"
225549,"LINESTRING (710087.776448 7062232.529541, 710090.077296 7062237.19162)"
225579,"LINESTRING (709691.425628 7062429.523535, 709683.715362 7062431.582852)"
225608,"LINESTRING (710175.326318 7062230.6266, 710161.012306 7062202.240706)"
225638,"LINESTRING (709640.716241 7062593.656344, 709637.523972 7062596.470129)"
225668,"LINESTRING (709857.196134 7062558.976478, 709858.378912 7062567.079829)"
225697,"LINESTRING (710380.736722 7061971.274793, 710384.621112 7061969.989376)"
225727,"LINESTRING (710395.223465 7062135.142302, 710387.775624 7062136.666249)"
225757,"LINESTRING (710466.595305 7062103.171392, 710467.596138 7062102.092359)"
225786,"LINESTRING (709724.089626 7061963.520158, 709730.814854 7061970.195565)"
225816,"LINESTRING (709969.01267 7061890.639362, 709973.489289 7061894.892947)"
225846,"LINESTRING (710013.582309 7061963.652035, 710017.613326 7061967.470272)"
225875,"LINESTRING (710142.466311 7061976.197626, 710148.032099 7061973.499891)"
225905,"LINESTRING (710239.042179 7061995.272668, 710255.135123 7062030.98312)"
225935,"LINESTRING (710529.606243 7062027.537176, 710533.373216 7062054.745171)"
225965,"LINESTRING (710323.793886 7061887.951044, 710325.712711 7061888.467178)"
225994,"LINESTRING (710408.18783 7061875.66035, 710421.117286 7061871.305098)"
226024,"LINESTRING (710490.078382 7061842.349941, 710496.104435 7061839.920859)"
226054,"LINESTRING (710296.035325 7061924.349691, 710299.484168 7061932.624389)"
226083,"LINESTRING (710391.063549 7062082.705094, 710398.354274 7062078.094153)"
226113,"LINESTRING (703074.722531 7063037.256856, 703071.74141 7063036.085152)"
226143,"LINESTRING (703215.222286 7063118.794714, 703204.04373 7063098.284284)"
226172,"LINESTRING (703061.176986 7062992.185225, 703061.642152 7062996.36428)"
226202,"LINESTRING (702966.694156 7062806.216912, 702913.501544 7062861.126131)"
226232,"LINESTRING (702839.969384 7062969.848447, 702867.202675 7062968.948579)"
226261,"LINESTRING (702911.116236 7063021.345567, 702911.365164 7063032.957196)"
226291,"LINESTRING (703010.403542 7063067.509835, 703006.869602 7063067.051051)"
226321,"LINESTRING (702954.49806 7063073.218913, 702951.303798 7063073.295231)"
226350,"LINESTRING (702958.496983 7062917.669346, 702958.063234 7062920.889576)"
226380,"LINESTRING (702944.015454 7062899.185855, 702946.395956 7062897.861037)"
226410,"LINESTRING (704748.1621 7063224.779863, 704749.303359 7063223.599621)"
226440,"LINESTRING (704757.551195 7063168.958903, 704758.338679 7063167.38834)"
226469,"LINESTRING (704784.5674 7063189.251975, 704786.163171 7063178.366141)"
226499,"LINESTRING (704698.781382 7063716.770094, 704704.25504 7063717.376449)"
226529,"LINESTRING (704739.186417 7063712.246468, 704743.143828 7063663.652697)"
226558,"LINESTRING (704569.674374 7063899.005688, 704569.602539 7063900.253713)"
226588,"LINESTRING (704817.54882 7063864.79116, 704814.485762 7063861.021985)"
226618,"LINESTRING (704802.562461 7063809.216298, 704812.291134 7063769.754069)"
226647,"LINESTRING (704780.554189 7063542.565184, 704774.959475 7063525.956513)"
226677,"LINESTRING (704754.220326 7063446.385082, 704755.08698 7063443.276772)"
226707,"LINESTRING (704748.819685 7064210.039911, 704748.808646 7064206.362496)"
226736,"LINESTRING (704594.873388 7063283.322392, 704596.464836 7063285.830991)"
226766,"LINESTRING (704712.170543 7064080.920954, 704706.497841 7064081.651656)"
226796,"LINESTRING (704619.838594 7063343.072217, 704621.530905 7063343.474782)"
226825,"LINESTRING (704841.672413 7063680.352204, 704827.859462 7063684.418809)"
226855,"LINESTRING (694132.817954 7066662.857127, 694130.988419 7066666.347126)"
226885,"LINESTRING (694256.342377 7066558.911202, 694259.784359 7066553.982017)"
226914,"LINESTRING (693833.794504 7066772.279078, 693862.043057 7066753.715452)"
226944,"LINESTRING (694223.434661 7066858.741725, 694227.073767 7066859.852369)"
226974,"LINESTRING (694388.652826 7066663.797966, 694394.233338 7066666.845827)"
227004,"LINESTRING (694474.652725 7066701.969711, 694481.21396 7066694.786477)"
227033,"LINESTRING (694546.756779 7066608.779477, 694542.42911 7066620.228602)"
227063,"LINESTRING (694618.170297 7067398.289912, 694628.767966 7067409.100666)"
227093,"LINESTRING (693798.147244 7066233.573142, 693799.304654 7066236.825894)"
227122,"LINESTRING (694511.760329 7066404.365984, 694499.699773 7066412.46837)"
227152,"LINESTRING (694421.860576 7066498.51024, 694429.028814 7066503.629328)"
227182,"LINESTRING (694151.425563 7066547.463675, 694152.172907 7066544.654604)"
227211,"LINESTRING (694019.039465 7066550.601512, 694022.794482 7066553.974128)"
227241,"LINESTRING (693780.348548 7066402.39062, 693746.422627 7066428.115358)"
227271,"LINESTRING (694166.290446 7066561.790472, 694169.900015 7066561.530394)"
227300,"LINESTRING (694310.030755 7066566.679378, 694305.019764 7066566.98537)"
227330,"LINESTRING (694343.80734 7066734.373705, 694381.773606 7066762.953286)"
227360,"LINESTRING (694247.748564 7066406.659666, 694250.386043 7066404.004685)"
227389,"LINESTRING (694458.492046 7066221.891507, 694460.807623 7066222.791872)"
227419,"LINESTRING (694341.703029 7066732.225037, 694343.80734 7066734.373705)"
227449,"LINESTRING (694357.880253 7066189.485257, 694351.459951 7066196.467853)"
227479,"LINESTRING (694335.056572 7066627.177074, 694332.219719 7066628.595239)"
227508,"LINESTRING (694260.821141 7066715.803202, 694259.620425 7066718.267266)"
227538,"LINESTRING (694170.19388 7066768.608272, 694209.486767 7066799.514417)"
227568,"LINESTRING (694152.850474 7066854.012041, 694124.666075 7066833.046215)"
227597,"LINESTRING (694207.546249 7066381.760959, 694207.791462 7066379.320174)"
227627,"LINESTRING (694452.546333 7066585.870957, 694465.285095 7066591.207452)"
227657,"LINESTRING (694479.041619 7066523.416016, 694504.469192 7066533.465132)"
227686,"LINESTRING (698390.688935 7063770.032218, 698397.958254 7063757.705329)"
227716,"LINESTRING (698273.957192 7063455.662639, 698275.054252 7063453.533885)"
227746,"LINESTRING (698653.900716 7063451.245727, 698655.621833 7063451.99193)"
227775,"LINESTRING (698410.505214 7063452.591119, 698479.97057 7063495.675014)"
227805,"LINESTRING (697652.681311 7064375.080323, 697658.318764 7064377.641004)"
227835,"LINESTRING (697886.835011 7064477.085328, 697894.243012 7064481.161123)"
227864,"LINESTRING (698356.120442 7063302.169259, 698365.114718 7063301.598303)"
227894,"LINESTRING (710880.817191 7062384.730308, 710879.959987 7062388.428248)"
227924,"LINESTRING (710731.145037 7062066.866185, 710733.701343 7062063.672949)"
227953,"LINESTRING (709617.997021 7061112.49263, 709619.111001 7061107.424388)"
227983,"LINESTRING (709724.917165 7061271.490574, 709724.149309 7061277.116569)"
228013,"LINESTRING (709241.940712 7061187.888863, 709274.247637 7061230.854854)"
228043,"LINESTRING (709468.963363 7061397.137203, 709485.470355 7061384.773881)"
228072,"LINESTRING (709786.435343 7060805.366661, 709778.97148 7060802.980117)"
228102,"LINESTRING (709678.638914 7060804.688843, 709677.408232 7060803.427537)"
228132,"LINESTRING (709295.747142 7061377.691459, 709298.88031 7061376.649201)"
228161,"LINESTRING (709815.77391 7060911.601289, 709821.978079 7060913.049647)"
228191,"LINESTRING (709274.053324 7061459.179452, 709280.691073 7061463.759194)"
228221,"LINESTRING (709364.830374 7061491.735269, 709378.832762 7061481.306351)"
228250,"LINESTRING (709393.038434 7061126.195416, 709373.563039 7061100.043084)"
228280,"LINESTRING (709360.669835 7061395.495185, 709393.6767 7061400.085813)"
228310,"LINESTRING (709611.476655 7061183.842531, 709611.461412 7061180.343536)"
228339,"LINESTRING (710159.57423 7061254.445024, 710162.814893 7061248.9573)"
228369,"LINESTRING (709491.526789 7061026.217726, 709493.620757 7061023.948068)"
228399,"LINESTRING (706214.108326 7064976.648208, 706210.881583 7064994.151485)"
228428,"LINESTRING (706261.630461 7065026.926214, 706254.00123 7065017.846641)"
228458,"LINESTRING (711072.971526 7069394.877993, 711072.120567 7069392.324228)"
228488,"LINESTRING (693875.230375 7065934.485253, 693884.365712 7065924.780048)"
228517,"LINESTRING (693813.815948 7066262.686086, 693817.412979 7066263.729639)"
228547,"LINESTRING (693854.494787 7066306.581862, 693857.860006 7066309.275003)"
228577,"LINESTRING (693832.428255 7066130.631988, 693834.613162 7066128.456509)"
228607,"LINESTRING (694154.358091 7065899.796272, 694156.010562 7065902.736536)"
228636,"LINESTRING (694166.27989 7065920.946098, 694168.843145 7065921.600914)"
228666,"LINESTRING (694223.969817 7066061.567025, 694279.311885 7066131.115129)"
228696,"LINESTRING (694010.146836 7066112.340957, 694015.433664 7066118.063278)"
228725,"LINESTRING (694092.790636 7066025.38606, 694095.782876 7066030.107923)"
228755,"LINESTRING (694271.846531 7066009.353039, 694294.372234 7066037.981029)"
228785,"LINESTRING (693820.024355 7066243.990799, 693822.719951 7066242.795415)"
