zone_id,P_i,is_vulnerable,in_model_sample,geometry_wkt
8492,2.0,False,False,"POLYGON ((699355.06943 7066361.474361, 699336.074094 7066560.781171, 699535.659019 7066579.917579, 699554.653875 7066380.610555, 699355.06943 7066361.474361))"
8493,14.0,False,False,"POLYGON ((699754.238297 7066399.746199, 699735.24392 7066599.053436, 699934.828798 7066618.188744, 699953.822695 7066418.881294, 699754.238297 7066399.746199))"
8494,8.0,False,False,"POLYGON ((699516.663713 7066779.225013, 699497.667956 7066978.532857, 699697.253817 7066997.669141, 699716.249094 7066798.361084, 699516.663713 7066779.225013))"
8495,4.0,False,False,"POLYGON ((699535.659019 7066579.917579, 699516.663713 7066779.225013, 699716.249094 7066798.361084, 699735.24392 7066599.053436, 699535.659019 7066579.917579))"
8496,2.0,False,False,"POLYGON ((699497.667956 7066978.532857, 699478.671749 7067177.841112, 699678.25809 7067196.97761, 699697.253817 7066997.669141, 699497.667956 7066978.532857))"
8497,17.0,False,False,"POLYGON ((699697.253817 7066997.669141, 699678.25809 7067196.97761, 699877.844407 7067216.113558, 699896.839654 7067016.804876, 699697.253817 7066997.669141))"
8498,2.0,False,False,"POLYGON ((699678.25809 7067196.97761, 699659.261912 7067396.286489, 699858.84871 7067415.42265, 699877.844407 7067216.113558, 699678.25809 7067196.97761))"
8499,6.5,False,False,"POLYGON ((699478.671749 7067177.841112, 699459.675091 7067377.149778, 699659.261912 7067396.286489, 699678.25809 7067196.97761, 699478.671749 7067177.841112))"
8500,6.0,False,False,"POLYGON ((699298.082071 7066959.396023, 699279.085384 7067158.704065, 699478.671749 7067177.841112, 699497.667956 7066978.532857, 699298.082071 7066959.396023))"
8501,3.0,False,False,"POLYGON ((699098.496163 7066940.258639, 699079.498996 7067139.566467, 699279.085384 7067158.704065, 699298.082071 7066959.396023, 699098.496163 7066940.258639))"
8502,6.0,False,False,"POLYGON ((698898.910232 7066921.120706, 698879.912585 7067120.428321, 699079.498996 7067139.566467, 699098.496163 7066940.258639, 698898.910232 7066921.120706))"
8503,3.0,False,False,"POLYGON ((698480.739691 7067082.150378, 698461.740632 7067281.457976, 698661.327571 7067300.597436, 698680.32615 7067101.289624, 698480.739691 7067082.150378))"
8504,2.0,False,False,"POLYGON ((698499.738298 7066882.843191, 698480.739691 7067082.150378, 698680.32615 7067101.289624, 698699.324277 7066901.982223, 698499.738298 7066882.843191))"
8505,2.0,False,False,"POLYGON ((698699.324277 7066901.982223, 698680.32615 7067101.289624, 698879.912585 7067120.428321, 698898.910232 7066921.120706, 698699.324277 7066901.982223))"
8506,9.0,False,False,"POLYGON ((698756.315953 7066304.062483, 698737.319178 7066503.368653, 698936.904174 7066522.506709, 698955.900469 7066323.200325, 698756.315953 7066304.062483))"
8507,5.0,False,False,"POLYGON ((698338.149116 7066465.090893, 698319.150932 7066664.397046, 698518.736454 7066683.536414, 698537.734159 7066484.230048, 698338.149116 7066465.090893))"
8508,17.0,False,False,"POLYGON ((698319.150932 7066664.397046, 698300.152296 7066863.703609, 698499.738298 7066882.843191, 698518.736454 7066683.536414, 698319.150932 7066664.397046))"
8509,14.0,False,False,"POLYGON ((698119.565386 7066645.257129, 698100.56627 7066844.563478, 698300.152296 7066863.703609, 698319.150932 7066664.397046, 698119.565386 7066645.257129))"
8510,9.0,False,False,"POLYGON ((698138.56405 7066445.95119, 698119.565386 7066645.257129, 698319.150932 7066664.397046, 698338.149116 7066465.090893, 698138.56405 7066445.95119))"
8511,4.0,False,False,"POLYGON ((697919.979816 7066626.116662, 697900.980221 7066825.422797, 698100.56627 7066844.563478, 698119.565386 7066645.257129, 697919.979816 7066626.116662))"
8512,14.0,False,False,"POLYGON ((697900.980221 7066825.422797, 697881.980174 7067024.729342, 698081.566703 7067043.870237, 698100.56627 7066844.563478, 697900.980221 7066825.422797))"
8513,2.0,False,False,"POLYGON ((697881.980174 7067024.729342, 697862.979675 7067224.036299, 698062.566684 7067243.177407, 698081.566703 7067043.870237, 697881.980174 7067024.729342))"
8514,7.0,False,True,"POLYGON ((697862.979675 7067224.036299, 697843.978724 7067423.343666, 698043.566214 7067442.484988, 698062.566684 7067243.177407, 697862.979675 7067224.036299))"
8515,2.0,False,False,"POLYGON ((698062.566684 7067243.177407, 698043.566214 7067442.484988, 698243.15368 7067461.625761, 698262.15367 7067262.317966, 698062.566684 7067243.177407))"
8516,2.0,False,False,"POLYGON ((698043.566214 7067442.484988, 698024.565291 7067641.79298, 698224.153238 7067660.933968, 698243.15368 7067461.625761, 698043.566214 7067442.484988))"
8517,5.0,False,False,"POLYGON ((697786.97316 7068021.268234, 697767.970402 7068220.577247, 697967.559814 7068239.719426, 697986.562092 7068040.410199, 697786.97316 7068021.268234))"
8518,13.0,False,False,"POLYGON ((697986.562092 7068040.410199, 697967.559814 7068239.719426, 698167.149202 7068258.861055, 698186.150999 7068059.551614, 697986.562092 7068040.410199))"
8519,1.0,False,False,"POLYGON ((698005.563917 7067841.101384, 697986.562092 7068040.410199, 698186.150999 7068059.551614, 698205.152344 7067860.242585, 698005.563917 7067841.101384))"
8520,2.0,False,False,"POLYGON ((698385.739884 7068078.692479, 698366.738568 7068278.002135, 698566.327909 7068297.142664, 698585.328744 7068097.832795, 698385.739884 7068078.692479))"
8521,5.0,False,False,"POLYGON ((698585.328744 7068097.832795, 698566.327909 7068297.142664, 698765.917228 7068316.282643, 698784.917582 7068116.97256, 698585.328744 7068097.832795))"
8522,4.0,False,False,"POLYGON ((698604.329128 7067898.523338, 698585.328744 7068097.832795, 698784.917582 7068116.97256, 698803.917485 7067917.662889, 698604.329128 7067898.523338))"
8523,14.0,False,False,"POLYGON ((698442.741122 7067480.765985, 698423.741161 7067680.074405, 698623.32906 7067699.214292, 698642.328541 7067499.905658, 698442.741122 7067480.765985))"
8524,11.0,False,False,"POLYGON ((698243.15368 7067461.625761, 698224.153238 7067660.933968, 698423.741161 7067680.074405, 698442.741122 7067480.765985, 698243.15368 7067461.625761))"
8525,3.0,False,False,"POLYGON ((698262.15367 7067262.317966, 698243.15368 7067461.625761, 698442.741122 7067480.765985, 698461.740632 7067281.457976, 698262.15367 7067262.317966))"
8526,6.0,False,False,"POLYGON ((698661.327571 7067300.597436, 698642.328541 7067499.905658, 698841.915937 7067519.044782, 698860.914486 7067319.736346, 698661.327571 7067300.597436))"
8527,6.0,False,False,"POLYGON ((698860.914486 7067319.736346, 698841.915937 7067519.044782, 699041.503309 7067538.183356, 699060.501378 7067338.874706, 698860.914486 7067319.736346))"
8528,5.0,False,False,"POLYGON ((699022.504789 7067737.492418, 699003.505818 7067936.80189, 699203.094128 7067955.940342, 699222.092618 7067756.630655, 699022.504789 7067737.492418))"
8529,9.0,False,True,"POLYGON ((699222.092618 7067756.630655, 699203.094128 7067955.940342, 699402.682414 7067975.078244, 699421.680424 7067775.768343, 699222.092618 7067756.630655))"
8530,6.0,False,False,"POLYGON ((699241.090657 7067557.321381, 699222.092618 7067756.630655, 699421.680424 7067775.768343, 699440.677983 7067576.458855, 699241.090657 7067557.321381))"
8531,14.0,False,False,"POLYGON ((699041.503309 7067538.183356, 699022.504789 7067737.492418, 699222.092618 7067756.630655, 699241.090657 7067557.321381, 699041.503309 7067538.183356))"
8532,2.0,False,False,"POLYGON ((699659.261912 7067396.286489, 699640.265284 7067595.59578, 699839.852563 7067614.732154, 699858.84871 7067415.42265, 699659.261912 7067396.286489))"
8533,87.0,True,False,"POLYGON ((699621.268206 7067794.905482, 699602.270677 7067994.215595, 699801.858917 7068013.352397, 699820.855965 7067814.04207, 699621.268206 7067794.905482))"
8534,54.0,False,False,"POLYGON ((699421.680424 7067775.768343, 699402.682414 7067975.078244, 699602.270677 7067994.215595, 699621.268206 7067794.905482, 699421.680424 7067775.768343))"
8535,90.5,False,False,"POLYGON ((699402.682414 7067975.078244, 699383.683954 7068174.388556, 699583.272698 7068193.526121, 699602.270677 7067994.215595, 699402.682414 7067975.078244))"
8536,220.5,False,True,"POLYGON ((699602.270677 7067994.215595, 699583.272698 7068193.526121, 699782.861419 7068212.663136, 699801.858917 7068013.352397, 699602.270677 7067994.215595))"
8537,103.0,False,False,"POLYGON ((699583.272698 7068193.526121, 699564.274268 7068392.837059, 699763.86347 7068411.974288, 699782.861419 7068212.663136, 699583.272698 7068193.526121))"
8538,2.0,False,False,"POLYGON ((699564.274268 7068392.837059, 699545.275387 7068592.148409, 699744.865071 7068611.285852, 699763.86347 7068411.974288, 699564.274268 7068392.837059))"
8539,133.0,False,True,"POLYGON ((699383.683954 7068174.388556, 699364.685043 7068373.69928, 699564.274268 7068392.837059, 699583.272698 7068193.526121, 699383.683954 7068174.388556))"
8540,25.0,False,False,"POLYGON ((699165.095794 7068354.560951, 699146.095951 7068553.871874, 699345.685681 7068573.010417, 699364.685043 7068373.69928, 699165.095794 7068354.560951))"
8541,15.0,False,False,"POLYGON ((698965.506523 7068335.422072, 698946.506198 7068534.732781, 699146.095951 7068553.871874, 699165.095794 7068354.560951, 698965.506523 7068335.422072))"
8542,46.5,False,False,"POLYGON ((698984.506396 7068136.111775, 698965.506523 7068335.422072, 699165.095794 7068354.560951, 699184.095186 7068155.25044, 698984.506396 7068136.111775))"
8543,11.0,False,True,"POLYGON ((698765.917228 7068316.282643, 698746.916422 7068515.593138, 698946.506198 7068534.732781, 698965.506523 7068335.422072, 698765.917228 7068316.282643))"
8544,49.0,True,False,"POLYGON ((698746.916422 7068515.593138, 698727.915166 7068714.904046, 698927.505423 7068734.043903, 698946.506198 7068534.732781, 698746.916422 7068515.593138))"
8545,15.0,False,False,"POLYGON ((699545.275387 7068592.148409, 699526.276056 7068791.460173, 699725.866221 7068810.597829, 699744.865071 7068611.285852, 699545.275387 7068592.148409))"
8546,40.0,False,False,"POLYGON ((699526.276056 7068791.460173, 699507.276274 7068990.772349, 699706.86692 7069009.910218, 699725.866221 7068810.597829, 699526.276056 7068791.460173))"
8547,4.0,False,False,"POLYGON ((699288.68489 7069170.946304, 699269.683725 7069370.259094, 699469.275357 7069389.397941, 699488.276041 7069190.084938, 699288.68489 7069170.946304))"
8548,3.0,False,False,"POLYGON ((698870.500389 7069331.979747, 698851.497809 7069531.292522, 699051.08997 7069550.432684, 699070.092068 7069351.119696, 698870.500389 7069331.979747))"
8549,3.0,False,False,"POLYGON ((699070.092068 7069351.119696, 699051.08997 7069550.432684, 699250.682108 7069569.572296, 699269.683725 7069370.259094, 699070.092068 7069351.119696))"
8550,9.0,False,False,"POLYGON ((699108.094912 7068952.494958, 699089.093716 7069151.80712, 699288.68489 7069170.946304, 699307.685605 7068971.633929, 699108.094912 7068952.494958))"
8551,1.0,False,False,"POLYGON ((698889.502518 7069132.667386, 698870.500389 7069331.979747, 699070.092068 7069351.119696, 699089.093716 7069151.80712, 698889.502518 7069132.667386))"
8552,4.0,False,False,"POLYGON ((698708.913457 7068914.215367, 698689.911298 7069113.527101, 698889.502518 7069132.667386, 698908.504196 7068933.355438, 698708.913457 7068914.215367))"
8553,1.0,False,False,"POLYGON ((698309.73191 7068875.933575, 698290.728787 7069075.244881, 698490.320054 7069094.386266, 698509.322695 7068895.074746, 698309.73191 7068875.933575))"
8554,19.0,False,False,"POLYGON ((698528.324885 7068695.763639, 698509.322695 7068895.074746, 698708.913457 7068914.215367, 698727.915166 7068714.904046, 698528.324885 7068695.763639))"
8555,36.0,False,True,"POLYGON ((698547.326623 7068496.452945, 698528.324885 7068695.763639, 698727.915166 7068714.904046, 698746.916422 7068515.593138, 698547.326623 7068496.452945))"
8556,5.0,False,False,"POLYGON ((698129.144253 7068657.481175, 698110.141101 7068856.791853, 698309.73191 7068875.933575, 698328.734581 7068676.622682, 698129.144253 7068657.481175))"
8557,2.0,False,False,"POLYGON ((698328.734581 7068676.622682, 698309.73191 7068875.933575, 698509.322695 7068895.074746, 698528.324885 7068695.763639, 698328.734581 7068676.622682))"
8558,11.0,False,False,"POLYGON ((697910.550269 7068837.649582, 697891.546183 7069036.960459, 698091.137497 7069056.102945, 698110.141101 7068856.791853, 697910.550269 7068837.649582))"
8559,2.0,False,False,"POLYGON ((697473.357984 7069197.984699, 697454.35203 7069397.295974, 697653.944354 7069416.439989, 697672.949826 7069217.128499, 697473.357984 7069197.984699))"
8560,4.0,False,False,"POLYGON ((696532.420788 7068504.329314, 696513.413786 7068703.638277, 696713.004783 7068722.784399, 696732.011304 7068523.475221, 696532.420788 7068504.329314))"
8561,1.0,False,False,"POLYGON ((697568.380966 7068201.434518, 697549.377274 7068400.743729, 697748.967191 7068419.886672, 697767.970402 7068220.577247, 697568.380966 7068201.434518))"
8562,9.0,False,False,"POLYGON ((697587.384205 7068002.125719, 697568.380966 7068201.434518, 697767.970402 7068220.577247, 697786.97316 7068021.268234, 697587.384205 7068002.125719))"
8563,3.0,False,False,"POLYGON ((697207.209973 7067764.531082, 697188.206225 7067963.83904, 697387.795227 7067982.982655, 697406.798495 7067783.674482, 697207.209973 7067764.531082))"
8564,4.5,False,False,"POLYGON ((697663.392642 7067204.89464, 697644.391211 7067404.201793, 697843.978724 7067423.343666, 697862.979675 7067224.036299, 697663.392642 7067204.89464))"
8565,7.0,False,False,"POLYGON ((697245.216113 7067365.916399, 697226.213269 7067565.223535, 697425.80131 7067584.366721, 697444.803674 7067385.059371, 697245.216113 7067365.916399))"
8566,3.0,False,False,"POLYGON ((697045.628528 7067346.772878, 697026.625205 7067546.079799, 697226.213269 7067565.223535, 697245.216113 7067365.916399, 697045.628528 7067346.772878))"
8567,5.0,False,False,"POLYGON ((696665.457119 7067109.178104, 696646.453288 7067308.484186, 696846.04092 7067327.628807, 696865.044271 7067128.32251, 696665.457119 7067109.178104))"
8568,23.0,False,False,"POLYGON ((696827.037116 7067526.935514, 696808.032859 7067726.242632, 697007.621428 7067745.387132, 697026.625205 7067546.079799, 696827.037116 7067526.935514))"
8569,2.0,False,False,"POLYGON ((696627.449004 7067507.790679, 696608.444267 7067707.097582, 696808.032859 7067726.242632, 696827.037116 7067526.935514, 696627.449004 7067507.790679))"
8570,10.0,False,False,"POLYGON ((696608.444267 7067707.097582, 696589.439077 7067906.404898, 696789.02815 7067925.550161, 696808.032859 7067726.242632, 696608.444267 7067707.097582))"
8571,11.0,False,False,"POLYGON ((696808.032859 7067726.242632, 696789.02815 7067925.550161, 696988.617199 7067944.694876, 697007.621428 7067745.387132, 696808.032859 7067726.242632))"
8572,3.0,False,False,"POLYGON ((696789.02815 7067925.550161, 696770.022987 7068124.858103, 696969.612518 7068144.003031, 696988.617199 7067944.694876, 696789.02815 7067925.550161))"
8573,2.0,False,False,"POLYGON ((696389.84998 7067887.259084, 696370.843856 7068086.566596, 696570.433434 7068105.712624, 696589.439077 7067906.404898, 696389.84998 7067887.259084))"
8574,5.0,False,False,"POLYGON ((696190.260859 7067868.11272, 696171.254255 7068067.420018, 696370.843856 7068086.566596, 696389.84998 7067887.259084, 696190.260859 7067868.11272))"
8575,4.0,False,False,"POLYGON ((696209.26701 7067668.805834, 696190.260859 7067868.11272, 696389.84998 7067887.259084, 696408.85565 7067687.951983, 696209.26701 7067668.805834))"
8576,2.0,False,False,"POLYGON ((696465.869943 7067090.033148, 696446.865632 7067289.339016, 696646.453288 7067308.484186, 696665.457119 7067109.178104, 696465.869943 7067090.033148))"
8577,1.0,False,False,"POLYGON ((696446.865632 7067289.339016, 696427.860868 7067488.645294, 696627.449004 7067507.790679, 696646.453288 7067308.484186, 696446.865632 7067289.339016))"
8578,3.0,False,False,"POLYGON ((696247.277952 7067270.193296, 696228.272708 7067469.49936, 696427.860868 7067488.645294, 696446.865632 7067289.339016, 696247.277952 7067270.193296))"
8579,6.0,False,False,"POLYGON ((696266.282744 7067070.887643, 696247.277952 7067270.193296, 696446.865632 7067289.339016, 696465.869943 7067090.033148, 696266.282744 7067070.887643))"
8580,1.0,False,False,"POLYGON ((696009.678346 7067649.659136, 695990.671715 7067848.965807, 696190.260859 7067868.11272, 696209.26701 7067668.805834, 696009.678346 7067649.659136))"
8581,4.0,False,False,"POLYGON ((695990.671715 7067848.965807, 695971.66463 7068048.27289, 696171.254255 7068067.420018, 696190.260859 7067868.11272, 695990.671715 7067848.965807))"
